addresses,numberOfPositions,availableMargins,totalRequiredMargins,marginLevels
EMdvL6FdUhWvPLFw6rF1rNPMM1nyckeenCTwt6uughSG,1.0,1.5243304947632116e16,1278812259569859.0,1.1919892723549076e16
5fhoHgkF2QvdqDzu6vMw6dziEvSYEqScDhhKaJvXmPVB,1.0,5.9819292482443784e16,5016606973242978.0,1.1924253345239382e16
66qYr2zJ91LD7NaHkihTpjM92fsV2Gpnz57fjjNBu1J5,1.0,2.191543880793734e16,1837317359276385.8,1.1927955014025762e16
kpGunFcENaMwopWG1V6tvzKrkrym5JRuQKBhPM9YRwk,1.0,1.0269647889848512e16,860837649197075.8,1.1929831251487738e16
64Hh887jmqMcFExvsGMCbM4W98GDuqfVU6LeFaFE9DAG,1.0,4.910779640460634e16,4114943044616069.0,1.193401606587441e16
wLEq9V6C8viSsyZPLkMCNYCzgLnoEw4VqxkpGDXYgCU,1.0,9981644361953350.0,836090202576097.8,1.1938477847484236e16
3hLGZJn73ufvhVAwB6owEqanMZBjkyx3RhZHSF37B5NC,1.0,1.8201974756787804e16,1524609812727961.0,1.1938775813215638e16
BZ2ccRvPeaMSaLG7ZsjwnFBKNEbccHKYRg3Gdc3ArwAV,1.0,1.2332402901861984e16,1032967549561332.8,1.1938809604521604e16
5vMmEzEedc5AGVsfEaYxDW53DMB8qTCxqsMYRa71wn1K,1.0,9985547202880744.0,836090202576097.8,1.1943145813829696e16
DZH8aSSoRRV77HH1apRoS4Z87ZJEfTwTmdfZFys5Ghc,1.0,6817563027180162.0,570823814481914.4,1.1943375266093012e16
GRC3EFiRv6DWd5uBMphye3soLevBNyRAzrmwciDRjCEg,1.0,5993449190665580.0,501819926325489.75,1.1943426070287446e16
6N9k5UrosnTaHvwLNtX8ounJgoBeDEE7WAicNEDrvGpj,1.0,3.2386025575221416e16,2711243605936770.5,1.1945081402610304e16
Fj5zcVr1YZ7u3Gn7tv9qf3KL1suVct6XB7GdrwjU3898,1.0,1.0314214454884125e17,8634297336392161.0,1.1945632693712534e16
Bf4FiXg9QKZLU9itgeGcEk6i7P9oYTxKgWLC88kYKHQF,1.0,1.5286326064329426e16,1279601098246943.0,1.194616516449676e16
FWUfUvqg6UADyfiXJx7pxAvey7rxDeLjmxBJbgnBySPq,1.0,1525354073613414.8,127650864418414.55,1.1949422203782364e16
4Fegt7fmNHtv6sEWwGFMsXia3uBHNcxt1jcirgRJoGwt,1.0,6990793016608653.0,584767716558832.5,1.195482038192394e16
G4JA2U5NH4FXPfuVkQUnYGgeez282eDqEjYVo3erdqe6,1.0,6.307850332493608e16,5276136231729822.0,1.1955434915723414e16
HMjXJbjDkHPLiTGzN1HjCGNYJwtdgQWxbEQCH8N1NH3v,1.0,5998427787779700.0,501680821377376.06,1.1956661550885842e16
BqBxNDUeiAxZiBdz1SqEYy2RBUBHdrUFNhkDebjNE2KU,1.0,1.3005354236707778e16,1087374242415849.4,1.1960329506990548e16
2dExzkuSTWUn4kh6aUxpFwJ7BTvWusbVMX658mpwbHJq,1.0,2.0123795210622044e16,1681258439703928.8,1.1969483534111426e16
EKeYB5BThu7GT9iSEeQ58RL4MEzxZeyVEDmFH97tqJni,4.0,9997314915375040.0,835153075471069.8,1.19706377297791e16
EYAninXfWre61ZB8DPQd8wq5mvQFAxFyjYjRUG72PZtc,1.0,1983038722588085.0,165615106985185.12,1.197377919615434e16
Guh3EpatCNBmwFsu5gHj16sWE9njMB9uwkgfDg5c6h3,1.0,2.218427913126796e16,1852634228438487.8,1.1974451724324566e16
5fYxTmd3z5Zcch8q1bndSVUjuFxaVZUFXUPEHrYpazU5,1.0,8098668462654095.0,676226453743843.2,1.1976266852349282e16
6fs53Nw6sYFyBseMagG7pe3cjTcqM84GZE2udUqkbvoq,1.0,2.7149516536648536e16,2266731336176745.5,1.197738616100889e16
CtY4YQ3a6AmTkyQKo7KwPXsBHV7LUE7Mej7c9hXTCEzf,4.0,4.84848659950408e16,4047112114434030.5,1.1980114368989052e16
87B3zKXPVZjZaYvKibPXVyHfzXz7GR8dxug7TSHKHWzc,1.0,7.837385284178788e17,6.540499360643851e16,1.198285459874622e16
5wsB7ss9FdTtAWWGjAD25eEp5toUgjKnnUSZMg26mJbe,1.0,1.0915823347972168e16,910939491893064.8,1.1983038879220724e16
HRmvgTVi3NYWLw9AkoWPJmyeo6bbGWTeNY7rHmrqacKQ,1.0,1.267475628051816e17,1.0573336375752296e16,1.1987470964779882e16
7oNSJdXUPxaJq21v5Z7wVe6bdABNYkov4dMjaFuxKevv,1.0,7947963943646253.0,663006379325348.5,1.1987763906184154e16
32r4HNY1wQbqLDdgEZjQP944h8uDs6gMxRav5XwiE8Wy,1.0,3.379777412577671e16,2817930239982009.5,1.1993829246103868e16
ACZ62YifsmcNNUV9pgy6QXGKYvbH5KjEZZv2jeRTGKJ8,2.0,8355640403905579.0,696650773241142.6,1.1994015832396572e16
9ELUqZxnJV3F3NoXjMmTshMjPkfTq5x22zSQxwcfUcHQ,1.0,1.1833667863284026e16,986195295643789.0,1.1999314857367068e16
AJnstXvGC6Eq7St1TeYPxqNxu7sevhoNJPYBeb7TBzBw,1.0,3.1808199765318384e16,2649183619721857.0,1.2006793160172866e16
3eWx5CjU7et6uxDG5WQs8Ne9aE9DXvkBKxXZfgoMz9f6,1.0,3.4322873749688026e17,2.8583720618226144e16,1.2007839779892884e16
HerGhStLEy4RhCrRrfxpTpG7ZR81ggoVuVBHMggciduo,1.0,8.03368080640396e16,6689646918888324.0,1.2009125300351404e16
B2LSfusmawv38t5fNnpkyx9vGr7HjVBdpia82FVfHgP3,1.0,2.0423826275016276e16,1700369294431695.2,1.2011406193877674e16
7Gz5sX3uYgth7Y2F3ygyhNYg48hpjWD4tboyjMU5SmAu,1.0,1.5395403462783064e16,1281512541108390.2,1.201346297357922e16
ETMhdx5xQriHr8qPx8Uzz8j2wLWqKT3yS4VBZY6JVDEW,1.0,2.0771040046247732e16,1726793004581767.8,1.2028679749764514e16
8kicVA5nX3GTTxSxNpWSi2pukMpCLAwoa2fpiCg2btqB,1.0,1.463572662126726e16,1216696618502325.5,1.2029068215281874e16
A8HfMwDGxt6BbEUdm9WTyNPyKQdJSFEBJgQ2pUESxg5C,1.0,2.1241644754065416e16,1765203325207200.0,1.203353996150674e16
535Bqi7ZTxhJrv1Ru6EKVYPyYuP76BMPPBV6LpgB62Vg,1.0,1.2103603945662971e17,1.005781600183201e16,1.203402800713229e16
HWNtRkqsUD8pXasFL38NwtuedUFA3NJdnJm4Dog61snT,1.0,9748083028696760.0,809826963773755.1,1.2037241861238056e16
EGu74U5KjbmsUQFBCJUpvQ8FyDxesA8qjLnt6fbJ2hB7,1.0,6.380133428532845e16,5300022367052472.0,1.2037936798521588e16
E56rBn6sjMowyVFwKgtRfAEHTAjQeSBf84yDJY7gG4nj,1.0,4.0862894351180186e17,3.3944891965242324e16,1.203800984048543e16
32xSqUDRhC2wpasKhqyhGRPLvmHdnhXjzhyBocPpA9ZZ,1.0,7.272747427757381e16,6037602398472366.0,1.2045754171552486e16
3AQrY3kuUX77nBuFPxkGMGVhyTB9G3XvFWHHWusW3w7V,1.0,4.420804309868322e16,3669579420390639.5,1.204716890797723e16
9XuLZenYCLH1hkUyzSPYE52WLEsU3vuZTQRs4bA3rGY2,1.0,1.1191764034495898e17,9288906053737808.0,1.204852753354351e16
7vVrsptxMeBXDmmiwr4GN66P4D9qBmtnQ2DHrbTkrcMf,1.0,1.8962105513849504e16,1573558662665058.5,1.2050459867657124e16
CntUdxGYrvGD2vHaP4U8Xe8noMLu264kbFSpm17RZr9e,1.0,2.0417395145009508e16,1693836452858323.5,1.2053935378799684e16
FGR97Rdc43SK7EHcwZdmgvgfo57Pf8bns6SgTmyvizVG,1.0,7.041234012397693e16,5839217353874023.0,1.2058523575468882e16
Axebk7NQE69XGuGmMDzQ2F5R6cY58ft21c1QkWiGuzpd,1.0,7054901830804484.0,584953140266964.1,1.2060627330908472e16
C6VCf6dZhUJpepNqnx22mctFG26dC8GmT3EfezxDhx9L,1.0,3.7868353870199144e16,3138333794983734.5,1.2066388199600488e16
4TVQW8shDWr6rg7KcHh4BUHgFEW6mkY7Pqkw5W2zazCD,2.0,1.6613341380192914e16,1375088746686670.2,1.208165030818804e16
EHWHX26V9cmNgHzy2pC6XwQrnDvxAYriRNxRCRUT7nsZ,1.0,1.0008719237224416e16,828160447171524.5,1.2085483279729076e16
2ep2D1z9cP7ieTccvakuPUgkbzX3eeTVa6cdNubXVgUH,1.0,2.261280572816558e16,1870056533599923.0,1.2092043915183224e16
27rj4APsK93RdabxVAVATi7S6XeVhZKPhmAZjHrD9dED,1.0,7.075038253505499e17,5.850002795863038e16,1.2094076704559478e16
HR1FT7fziamjTVdqXY1Unc2qr3xpJTYk7BhwRy3y8A5d,3.0,1.0032697570435198e16,829380291414857.2,1.2096619215921094e16
dGkVCYKsQJLvUqtKEVwho6YLSrRXXpyC8E6xK4AGmjL,1.0,4.428804275407383e16,3660910493317567.0,1.209754863849168e16
5c2sRXhXbFSCGDMewGfpubBieWmyEFT1cyf7Fvy4pDmi,1.0,4.824380709552979e16,3986158125157444.5,1.2102833249652952e16
XEoVMaZP6UZX2Fosz6AbQrsXAyoB6V3C87Ak937YUsn,1.0,7026453258417036.0,580552259860670.4,1.2103050395675574e16
DtyBhKmVAGQVh6TW2ZC2vuEcUxiZWjPMxDL6F7KJL72q,1.0,2.119310677327835e17,1.7502019298502168e16,1.2108949494240398e16
EVxwd6CXSAvzzAyUiJDK9V4v6J4Thx917WxXJQSGGDno,3.0,2.9680547561169092e16,2450033365543443.0,1.2114344228363452e16
BhdTf4omzi1E5MK5BfnBs9a79do3cUNGX5ak1BBvEmBB,1.0,6.09862087751541e17,5.033928518651408e16,1.211503273222726e16
4v2LZEfuWSpv2KNAw5GYhCK3bP53tBdVt2gQpfLi1rWg,1.0,1.5127835476096548e16,1248414903383581.8,1.2117634478005302e16
3uPTjQAibUqYAK9fRyN1p6GdEZpBmfVPfetyQAoHMQT4,1.0,7079545722182701.0,583858514529347.9,1.2125447426059322e16
C2oXzXkxmvrsGyZxZC7nv2qNNYrK3x8rfoCVFBLsmQnW,1.0,1.5205867451837578e16,1253167712675853.2,1.2133944481675898e16
8JSDUtJ4DeBxqLDzQpUFRS5bSj3SZhFFBGK7tVkVMWD3,1.0,2857686589212267.5,235392689657533.88,1.214008214685781e16
5VaG4HSkWk3VLvFwNb9WonEGBrXjarnApo2NMyBB4YYZ,1.0,1.6251983080197764e16,1338619982934795.8,1.2140848999255824e16
ApX5bVrSt2UDQQJjBz86fExziVp9hZNLDwbZcAV9jZ7L,1.0,2394592565430304.5,197185325866984.7,1.21438679825781e16
Hfba5pGQALedQc3u9m5KWvteid94ej2JDYMZqBTqWUSn,1.0,8212918118654963.0,676124210307828.8,1.2147055220690514e16
EuR36vS8LxkhoPdnPSeThXkoh97oQ3VYkteGrjg8Um4C,1.0,4.842645912730677e16,3982957678726964.5,1.2158416692688752e16
7FmBS5YdSmtF6nRrmssaqHrpyZGkGGchZjbUKGoohHeH,1.0,4.945380233077619e16,4066200032507338.0,1.2162166626190678e16
7dafSkJNGbkVHFky8AU6W8cucoHj9obePnAoAqoikerr,2.0,2.233320085458714e17,1.8360702627941864e16,1.2163587258692274e16
5HAfc1qep92Rf2U5WJgTByDeLu6wmcGjaXXi4wjtsPFP,1.0,2.581906098431742e16,2122438530652033.8,1.2164809774908088e16
DySnZJ7JdJvx7GFSa7NgrRJ2zpeKHa4yPfwMqLQNJcpw,2.0,1.9834621211189738e17,1.6303286561080946e16,1.2166026240708276e16
79UZBL9S5Y3BJXDkhRarwkgHBNFVjujjVkkcRyJwyVY1,1.0,3.8133739003137475e18,3.134304692802721e17,1.2166570496704956e16
EQD3ErunzzwBnfrHqBBZM6wYSyL4UiSr5qMoAXgx18N1,1.0,2.065881085079011e16,1697251268068689.2,1.2171922472208772e16
EuwiGuC2FooaV88sSStwyVFpgTUQjgSR8F42xcN3Ht4s,1.0,1.08803664411611e17,8937450094424195.0,1.2173904554666024e16
3s35kUSVUz9oMpRzXFbt1dSUYFW8m1ui7eSGY5rue7Ko,6.0,4.30584768806222e17,3.533102488770372e16,1.2187157609347436e16
71vEfK5avXQMjEtEdZuBSMq1T3cmnY4ggCGxrPxWAKSs,1.0,1.1055304314979392e16,906990459674209.9,1.2188997356102784e16
FQXWAg8sYKtjVRj45gskhsWmcDkDNWSoM513RJz44kpH,1.0,1.678238216778677e17,1.376450741690725e16,1.2192504722088782e16
4FsCjKRLT1RY4vTE9hwUfvBy7YER45VWofUQg4w6d6Af,2.0,2.032946459920771e16,1666043301041381.5,1.220224263469054e16
B6Uj4faZbQjC1WPeTAiFiuA9cQ5Y7679JetcDLGLtQPi,1.0,1.20292091899254e16,985686746026902.1,1.2203886517103568e16
CZWedMjyrHEWDQhhbv7S6jexFoekcKmzzNPcHnxNMdEr,1.0,1.0483863191551008e16,859055914231727.5,1.2203935760022044e16
FPeBBXJqyZw6bnjTrEpF7KGeNZtEoMq7icG9nJw1piyg,3.0,5.202794357347031e16,4262437971989536.5,1.220614679096098e16
EPFMBauRs2yPqjyCMuW49p4YgbMhmqVUzAe9Q823qLqj,1.0,2.4137879337531256e16,1976878717307415.0,1.2210096211874838e16
5e7NsFkoQ99XBLSEDYKgZNMVFjfCE59yf3WtREES1tXS,1.0,1.659447304160037e17,1.359016051614977e16,1.2210652715897246e16
DPoEP41eXMxcneobAsS8jPY1APnC947TLLfdtd3mTyJk,1.0,2.151710620882776e16,1761544429859727.5,1.2214909737213484e16
DFMhBm1pUw2tSKe6EwS35edwTALdq6LEcxBXpbTfMfRP,3.0,2.0013271324839824e16,1637566374914835.5,1.222134970002706e16
DQikgufGqg8dMFdbVi4m3eYw5PtnJC1J43Y2iNyC88z1,2.0,9.471664278486464e16,7748332116783210.0,1.2224133059514118e16
5GcmECobXxLuPDVRPUGRUN4kAKqaB77b3W2vBHLS8JbB,1.0,8988313338518787.0,735151699717324.5,1.2226474266433596e16
GwRuxgFn9wjbixq8E6F26dn1UqkdeNEmDuPxzpAYKtdj,2.0,1.0299286761030989e17,8423487094800754.0,1.2226868332698032e16
7ZxyxBWPFA1bZ7bAAbu7iq5V2qqsh2YDjBNeSSEXWxSq,1.0,1.0067998437572814e16,823382727027306.1,1.2227604620662542e16
5EVvcY59KhjZbCdAqVq4mdGfKGML9odT59nGrQ5ft2dC,1.0,2568701249958686.0,210045832047403.88,1.2229241708442816e16
9afu6VkewtmwARxXe9Ugp1zqs4MuDNGQ5MYaqSrMtKPY,1.0,1.0259639090281862e16,838533103324062.5,1.223522249701439e16
7ZvGjdygskzqZh8QZ47s8TUoiYiZb5LhpS996SBSPaXJ,2.0,1.485790224349119e17,1.2142918343892572e16,1.2235857824873006e16
E7oqHuebxjkULXhNHbYxyZVDoGViBGWm6jqoMBXC7SpB,1.0,1.0049406320090146e16,821008213675948.4,1.224032372964376e16
2STWahkBcFVH58DPiCeSgmcHQYNUoftsCAcwWRPX1nhS,1.0,4.05550538565547e16,3313103170065386.0,1.2240806209410716e16
FbnABL4in1Go1WTniLNrudgTd2qi2t18w4G1DsYwxRCF,1.0,4.004100391017092e17,3.2706172524075964e16,1.2242644375674216e16
22nr1Q38ymvK3HA3A3G4m3beNsXrfqUWNRtqzaUaadGY,1.0,1.005196871314515e16,820963127981448.4,1.2244117147941264e16
Gji3QfoL684bkHCaYmjQ9W67hkY1N8WFaKbXgPo6iPp,1.0,1.0109990222192684e16,825606954915231.8,1.2245524534408406e16
HqKED7W2wEfuiPHSBMkxE6mx5wUCsKbrxGJeQndpAu15,1.0,1.7214053501441668e16,1405698174806672.2,1.2245910117802594e16
G7hiPppWxLz7FFpfcRk9sZm7gwdEs5YeRSahBwuU6Av5,9.0,1.1290158861557868e18,9.219134516017266e16,1.2246441183760164e16
6jZKKVZkwWPLU5X8VkZexFuR88vQ2yPPkGjW5KBhoGnc,1.0,1.0085637704189462e16,823548041255839.9,1.2246568747598176e16
GXGJ3X54VyuSWJuV7aeq1hdpSDEzqsfFbKnZrQVZuQqg,1.0,1.0054597153529142e16,820933070851823.9,1.224776721821695e16
G3VgXTHM7wz7hrgnJQDxyanbW1qg6mdJDuE9FbcSggCf,2.0,1.020968241890176e16,833582364505780.1,1.2247958754447672e16
HrtDXyoYzW2QmhPwcWtG9rqrm82uc2VohdD7jy9u6dHR,2.0,1.4274649089349644e16,1165468455306014.2,1.2247992662831518e16
9PTy4KqZNHWSiMf8bjWVesYjkmkYqXi6S3LTpvWrEGGr,1.0,2.564105879623422e16,2093474916352627.2,1.224808503600681e16
2W8SKz7frScDPxQaDQpdmGggGs54KwcFMdk5jkPUZrqL,2.0,3.3698870014572776e16,2750830563752079.5,1.2250434635497204e16
DkU5Tqpi23yr8iU2Thc3eiTHThmy5JL4pHtShB91aiji,1.0,1.6140119373497378e16,1317286977275561.2,1.2252546067735894e16
EnTTUTHLXN2Ge8QX4yzJubHKWFR8zzyuBKYkJmtkwM96,1.0,1.0057862073614444e16,820872956592676.8,1.225264152368127e16
3oRoYhemYu55FJMpL6BK9zS7LtaCKY4AaVx4tAq9HfM3,1.0,1.006042378897405e16,820827870898405.2,1.2256435418016208e16
6eeodJkC3R3TMHCXqhqGeZYYecsxCodmYuPum8kSZpbv,1.0,1.006298721388697e16,820797813768933.2,1.2260007330769828e16
4NX1Tv84urbr5htB7VNiD6xZcmcMkt585etxB4NvuUkm,1.0,7.11573808732534e16,5802993940589543.0,1.226218424519401e16
AbLQeyzbKmkhUTF712zReJDbHT8rBnYmRhWxPXP3Mehw,3.0,2.88636854855654e17,2.3537283532414588e16,1.226296375527597e16
A52re3NS51Cb4LALDuHV9B237rpo34FErheYNYho52C,1.0,2.6024728894606768e17,2.122177074630599e16,1.2263222143768004e16
6p61rrEztkhKT2PcmJiWsuZwgejhz3RnhRayTGMs95XT,1.0,1.979876025018646e16,1614452328553911.5,1.226345299890056e16
5YUmunWrMEL5crCrmL2KYY7KnFVEbSYqfMjWfK85iixi,1.0,2.1495087980476384e17,1.752742023375618e16,1.2263691800507438e16
8vGrZuExX2HpsyaLQJXbhwsbHiWcHUiorNwESGV3YMYq,1.0,1.006739325658506e16,820722670945401.4,1.226649831055391e16
5Qf5abfnTXrwXyrDP2xfuujC6yEwbgLYhPRz42Yn5Bzs,1.0,6.606021386405269e16,5385020068370387.0,1.2267403468385552e16
EecpfguzCEZ4xEeLVW7YfLJ1BohiFUqjELi6f3adjVke,1.0,2.0273839580172764e16,1652620586263710.2,1.2267691537117068e16
BuHYuTx2n9N8rGUxaJhRqA2i1i6WUhHYChmdWY4N3JS4,1.0,1.0068742803283984e16,820692613816048.0,1.226859195974294e16
27qbRRri68EqAEBMkPpHgFA9aVb4B9SFgVocCC4pU66j,1.0,1.0069950413715272e16,820677585251384.0,1.2270288106663372e16
FJJicjk3r5Tfvr6XSQ4Fiji9oqR454dZuDg5q5wNDqaj,1.0,9935722762995658.0,809674777393289.8,1.2271251421445108e16
DuPKgWhHLTVMtfwvkuwnyP5c1RYErj6mw1trYYSotTJZ,1.0,1.0071301360866228e16,820662556686728.4,1.2272158975459078e16
3VFY5RpW6SVt1LW3RXWNguZYcckuLMLATsV1Gj4rpktj,1.0,1.007249850472746e16,820632499557442.6,1.2274067271475892e16
A9xrSvG6toikeoR3VMeXPSCLZLJGq7zZbLe7scJ7sYqn,1.0,7093615152238910.0,577919493460959.1,1.2274400210585928e16
12Va9FYFdaLQGjQqst6xdhZ8WP1YQ19qaUYv5N52zpPE,1.0,1.811285301541962e16,1474806535078888.0,1.2281511225098252e16
92JrrT7EKha1RJkaNEi1AYkEHT4J7hA8T39UCoXwoMTj,1.0,2.869073951408588e16,2335769174460809.0,1.2283208387108232e16
B1MUdSBDX6uuQCFusLCD2DTcYJjpN8wfYp9SxPQKSv1z,1.0,5.273609252564929e17,4.293080521759954e16,1.2283974702629168e16
7eHc8VdKSWgy7mXnoW18aJbAhzMV72zLzUXgH249aXMX,2.0,5.597534855672685e16,4556457585115472.0,1.2284839156537062e16
G3cejEZUsTkcwywH1DwnvXQM7Q4pyvf8Hvw4bnft8VoU,1.0,7649138053927305.0,622421496973628.4,1.228932177169227e16
62pQH2uYGjJSb7491zjDq7zgNGLZwXADAZKUtozv25Lx,1.0,4.468078606494468e17,3.635502837103701e16,1.2290125483863068e16
BFVeqHc1CtnvGQwpvcQDaSfd2mnQAZVFhj9KSk6f7X9R,2.0,4.1695137900729043e17,3.3925573435646056e16,1.2290179259555094e16
HqMxuW7ZHRU5RseYQwnXJ4somw5gpx2B9ZFc8sKqJ14H,1.0,1.0281503297321026e16,836523573810220.1,1.2290751413603992e16
CQ6dTtRMsYVvY6eW2gy2KJFKL3G7XTVmkRsondW88dKw,1.0,7020351137526525.0,571140768419051.6,1.2291805323159184e16
GmSMPPG5jUUPF8mTn6LExvoBsPMUFu6kyGNAjUcMXP7q,1.0,5.2705920019286726e17,4.286456345807136e16,1.2295918998648346e16
7YHS7u5iLRyjHmYcqfYUEGbEdys8x4KCDgG6jgzqb5x5,2.0,8442559120303675.0,686602589667140.1,1.2296136436648988e16
Gha8UNRgmkqtsRWDKaz7uHqdGt7BA2rkt2VdWBdZ7LzL,1.0,2.4450583256410272e17,1.9883360545949892e16,1.229700743991724e16
9UzqUeR58rphiF9ifsCiuzQJG3QvLhZPGGmRJFcL4wzV,2.0,1.0072419127595602e16,818984779152519.1,1.2298664619894994e16
H5Jw77fZNvLCH9xT3vmgzVgfNcGEVc8qyTTunJ9icLki,1.0,1.0568533290929758e16,859283460841700.4,1.2299239741653452e16
A3BESxLv8ariMXJCsg6USLyisZpSgyyKC8GRxvDNZrPs,1.0,1.7902332881666432e16,1455480107375933.5,1.229995023012875e16
5RRbRgdgPHyWkeLG3gZsEn7DKbSSSY3PKJXJGmMHqhG4,1.0,1.1082330382460638e16,900930241249451.6,1.230098610863717e16
Ajt7eoTsx9wcaatJeWbtk7yfv8AcZPFs3Td9ZWVBEJT,1.0,8383348609761000.0,681430063405019.0,1.2302581086414764e16
AG5Xo35YmoN9KaUnwTwR1obUSZG5pVP9fhivispWbeiB,3.0,2.075148672551595e16,1686731154932489.2,1.2302782612885646e16
76Lxfd3BXJyGGtkAoLckCiwG42gvpZF2G8FGuDZSidSn,1.0,1.6005324412798982e16,1300894380480441.0,1.2303323508006824e16
51Z9RWrqK6HHu4Zk2XRe6pKo6HtPzwhZEv7hnEnSzxfw,1.0,6980416107698854.0,567215760507714.4,1.2306456543892024e16
14art5VoeJXqDrkJnDTo1Q9BUwd6fp58LsUmkjPpBGuW,1.0,1.00837202695636e17,8189392459768182.0,1.2313148159770866e16
GZRDdp54NNzEJzVFw9FSyCY4Kyae7mKsQiDEzZix29SY,1.0,1.2565134821339114e17,1.020438954429174e16,1.2313460562046024e16
HFv7RqF3Zgk94MbgkP26CQxuxHWMFxqQFdh54VTQ9qQ,1.0,5.639073590685959e17,4.576082858873316e16,1.2322927194710724e16
CDMTMvNRnQNUNSuBQhJmE6cnC9nmbHeamTL9rpcDQUoQ,2.0,1.2555185646916438e16,1018736455746511.1,1.2324272461336658e16
GKnz3GsmNheqGL1tErik3Fy7RirVAF4CWDaMBUyHm9wj,1.0,8188242285430749.0,664345591056141.2,1.2325275271886004e16
2horLHJMKZGj9LwMoyLJCa2rtaJ7r8DXGiQKhHzv2iBg,1.0,8330953239932475.0,675899274749385.4,1.2325731882197216e16
7YvJqHEy95K2ayhu7NsEcRapV9J1fUXJ8TWd84LjKJj1,1.0,1.6666875214793096e16,1352201276146155.8,1.2325735457294168e16
6EFjrBzdeEzxSC2HpSo6BhoJktsCP2D4g55ethTgnWLH,3.0,2.130848327358606e16,1728539072847750.0,1.232745247608465e16
4xFnrbqJ416E2HHed6WL3ceekyEh3WbSwfyhEZYTPG5A,1.0,4.65966596826924e16,3779539399882079.5,1.2328660916763086e16
9GM6WjptHjSsWwfMT2D6it6zDm9ZsmasqFsnUWk4t3Pv,1.0,1.9934376614294964e16,1616844873124098.8,1.2329183179940682e16
6sGf1zpEmFXtPMnfAHgKBSrDw59U4pxaXdm85q5aBPhm,1.0,8.09303298548241e16,6560989447927189.0,1.2335080020650298e16
9zS5z26x2pKkywfPXRTdc1Wm89wDpxbntdyXFd95iR7r,1.0,1.1045012975976971e17,8953562986798661.0,1.2335885716403618e16
7eocjAkRMrEaZwEPfo5g6QuU1rcVh6jjSVF2kKB45M3R,1.0,1.891239729278721e16,1532860497401934.0,1.2337976824924438e16
8txtrY4ubqh8p4HcyNeNFABt9rKUfi1JzDxpwse87Umr,1.0,9464541484863686.0,766593680591061.1,1.234622946221825e16
6BmAzS6BDGyx8EnMnK5GsEs7WH8Nm6utxHWHVwR2e52E,1.0,1.182651577983251e16,957768443091412.2,1.234799064966035e16
AWWAyyuJsy6JiA5Nv52TqetU1k5YEedhqLjFtdiuv3zj,1.0,1.0443629865714896e16,845671856673736.2,1.234950623376851e16
EDLSszR2q3tiMVmmKwEi5LJdwgC3AgFirzySAfZQ75NU,1.0,3139477624381819.0,254138335947049.66,1.2353420087853008e16
2qNkF4Q6j71GNyF3RNZXVM6pqBMBMfn3JtEkXSESuQg1,1.0,5.0375689990422874e17,4.077710965751409e16,1.2353913853514146e16
8tWQTUPJY18hcHe8nVCr3kxyaiPrYYNF7Tjx7SRmkPUv,1.0,2451908895561444.0,198472032342657.34,1.2353926478307434e16
5Raqa7SmeWjB43bdpZLLb4CdSx5rHch1esufPBVv3EEe,2.0,5.239595127834685e16,4240114038839644.0,1.2357203320098816e16
34KUT8caw51xEgE7HsWQcEzF1CCmqLtnya6SbcHjPBCk,1.0,1.2812352638116293e17,1.036774956177953e16,1.235789171195718e16
4j5xecUi5DehxQG9FyJXhgDMBf96RFuGr6MAjyyHFgsL,1.0,1.1956420144270426e17,9672647833875464.0,1.2361062192708758e16
HRMCwhTN8uGKeyNBeDknaTNTHZUNhe3F8pf7Rg9d6Dzu,1.0,1.9320952134230582e17,1.5618736070452592e16,1.2370368541396776e16
3GhqrC4CiqVaqqRNBdNedb6FHxJf9bxxPhXECBUQJopc,2.0,1.2283269980449554e17,9929101971893184.0,1.2370977773438556e16
5EsRmiRkz5GitKBDuip9RN5M52kt6PXxdzimkKg8vg75,2.0,5.407870710958047e17,4.370411011389397e16,1.237382639038984e16
4icEfW1dE7qPSniXUNYkSSg4BNmdnwyn7ZfdLYL9GfLW,1.0,1.5235474301735358e16,1231065757061855.8,1.2375841188286614e16
FXTGubZ879FA85PsYBQQZPdPVz2gkR42NUsWm8HgdPJy,1.0,2.5478222213992332e16,2058568654555183.8,1.2376668690458456e16
9E5Fv98S5g7hvKxd7iZTXuH23wtwLrpfUTcSvRw3irpz,1.0,8430330042084657.0,681140212006822.2,1.2376790994686156e16
2LXwTHq44r34CYutpaa4xTG82R7wJ8p3vGUZw1WGgJ25,1.0,1.7972684867578928e16,1451708462988398.0,1.2380367908430774e16
HCAHmHKaLMU8r4CfLMznA54cwGEU5tRTmK2RhYdXWcjS,1.0,1.0474624796414942e16,845835342850289.1,1.2383763441614578e16
CZNxATgdMX4ChcTd9JKGeAnnZzCu2uEYgp9yp2kQ8y9V,1.0,2.9701976486471776e17,2.398435642789822e16,1.2383895551153048e16
4j9rpW2VEY7fuTDDLhLXVRjxoXmC8hWfE3hdQ4TTre5X,1.0,1.0624224255976629e17,8578002282612897.0,1.238542950438624e16
7hie4bMagZQC4zhNX72eqWsP8JvkWHNcWsG9yFWvpKKW,1.0,1.0822954766202387e17,8738290035768610.0,1.2385666671511908e16
7tL2nXZdBcq5Nub2dZkbxssfqCyZJMA2SF6aK8PrcSHj,2.0,5.60754229928721e17,4.526723932865569e16,1.238763923413692e16
